FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16013960500,285.1166739,Blaine,0.7634,0.419,0.5555,0.0286,0.43,49.38318099387197,0.0,49.89000000000004,28.414608694266924,,2724.0,1671.9280474056402,0.0,9.553983506960378
16015950200,4939.104033,Boise,0.4372,0.555,0.577,0.4444,0.659,73.69628125567311,0.0,59.93000000000001,30.73326223786796,,6816.0,1560.9935427353803,115993.0,1.3800073767346783
16017950100,1216.32181,Bonner,0.0824,0.422,0.4229,0.5268,0.763,83.85817291637682,0.0,41.29000000000002,23.62263402404746,,2250.0,1800.3296670327616,3456.0,1.8498393940662796
16017950200,633.8090483999999,Bonner,0.0501,0.25,0.5161,0.2903,0.526,92.44802886649904,0.0,43.81,26.08503238212161,,8004.0,2045.133360414892,27144.0,12.62840917182463
16017950300,6.301402542,Bonner,0.4659,0.709,0.7777,0.6379,0.688,28.02074684925884,0.0,41.170000000000016,28.2132672774296,,3136.0,3519.1598486870625,15868.0,497.66698430991937
16017950400,331.66578660000005,Bonner,0.0609,0.487,0.7455,0.7383,0.405,94.77657430030584,0.0,40.71000000000004,25.53207008256229,,6479.0,1955.9901819316576,21862.0,19.53472520158942
16017950500,167.8255701,Bonner,0.3763,0.824,0.7491,0.7634,0.974,92.8082836360525,0.0,45.31,28.40253226994332,,3161.0,2259.9043917068366,24936.0,18.835032099795622
16017950600,1444.936997,Bonner,0.1935,0.344,0.3548,0.4086,0.637,92.17663019471205,0.0,43.170000000000016,25.27547229351614,,1831.0,1869.129432821794,9458.0,1.2671832777495142
16017950700,327.44087010000004,Bonner,0.2867,0.724,0.4802,0.896,0.939,94.77048965450014,0.0,45.97000000000003,28.978761621306536,,4189.0,2076.4470773648786,29166.0,12.79314948900754
16017950800,619.0258626,Bonner,0.0573,0.258,0.2903,0.215,0.827,87.98252287983749,0.0,44.690000000000055,28.09552554644025,,5421.0,2124.5654809537373,20907.0,8.757307775851238
16017950900,223.9864747,Bonner,0.0143,0.182,0.1541,0.4372,0.555,68.76577850458321,0.0,43.650000000000034,25.26375961310178,,4029.0,2444.195446517573,14245.0,17.98769325423023
16019970100,3529.278717,Bonneville,0.0179,0.121,0.172,0.4265,0.254,81.04080089459295,0.0,53.690000000000055,27.38500844201112,,1117.0,1307.8961650733447,0.0,0.3164952642078338
16019970200,250.7061752,Bonneville,0.2831,0.01,0.0107,0.0788,0.007,23.77558940523879,0.0,55.170000000000016,37.11775999897539,,3344.0,1971.0501667278595,597.0,13.338323227708036
16019970300,131.2866346,Bonneville,0.2401,0.118,0.1182,0.2222,0.258,83.8253252042427,0.0,45.71000000000004,31.69342672233799,,5382.0,2746.920127833865,0.0,40.994271933298535
16019970401,20.99751555,Bonneville,0.405,0.236,0.2186,0.3942,0.308,65.190913249268,0.0,48.21000000000004,33.786365524840186,,1967.0,2752.3827451633488,0.0,93.67774941354908
16019970402,35.88790103,Bonneville,0.0931,0.129,0.1111,0.4731,0.207,79.22952564703422,0.0,48.99000000000001,32.276398773909214,,3042.0,2805.984700393874,56.0,84.76394307533008
16019970403,10.42581669,Bonneville,0.8243,0.602,0.4946,0.4193,0.512,43.7594829029181,0.0,45.29000000000002,34.726126177590544,,9102.0,2765.029146587485,2293.0,873.0251327678005
16019970501,13.85967308,Bonneville,0.2258,0.433,0.5483,0.6308,0.437,59.3801506114284,0.0,50.63000000000005,34.56468984181571,,6684.0,2699.835836798172,9633.0,482.262457521112
16019970502,5.1617164220000005,Bonneville,0.1541,0.1,0.1326,0.2043,0.272,42.96111327716154,1.1772832870483398,47.35000000000002,36.86143933043506,,4416.0,3004.825098074843,7361.0,855.5293702649672
16019970503,26.48515171,Bonneville,0.1254,0.111,0.0179,0.62,0.032,62.49946446582022,0.0,46.910000000000025,33.78002259412197,,3916.0,2912.21766433183,4392.0,147.8564307608416
16019970601,3.037558478,Bonneville,0.4193,0.168,0.0537,0.4587,0.172,29.05628302242842,1.1772832870483398,49.33000000000004,36.92381821159261,,2380.0,3143.5456439300547,1433.0,783.5240102330632
16019970602,2.59893343,Bonneville,0.5376,0.587,0.4301,0.7132,0.544,12.568916850674755,1.1772832870483398,46.73000000000002,37.996771268261774,,4922.0,3320.3662201415154,8781.0,1893.853818333469
16019970603,2.53590227,Bonneville,0.4587,0.086,0.1612,0.1075,0.01,15.707985598581658,1.1772832870483398,47.35000000000002,38.67259125100707,,1859.0,3183.096418912224,3099.0,733.0724144980555
16019970700,7.801706792,Bonneville,0.7383,0.978,0.9677,0.982,0.964,14.213446716056746,1.1772832870483398,49.33000000000004,38.13352281970671,,4828.0,2793.6990038565345,1259.0,618.8389449537775
16019970800,1.497851072,Bonneville,0.3512,0.616,0.6236,0.939,0.39,18.728397805165653,1.1772832870483398,46.75000000000006,38.568513005990106,,3223.0,2897.091718888984,3192.0,2151.7493028839654
16019970900,3.349027105,Bonneville,0.3297,0.046,0.0035,0.2544,0.035,22.62191910056352,1.1772832870483398,46.75000000000006,38.28020131272929,,3999.0,3079.131821114607,4006.0,1194.07812317482
16019971000,5.120482763,Bonneville,0.4838,0.476,0.5949,0.7455,0.118,21.91923696915642,1.1772832870483398,48.53000000000003,37.60841407703618,,4053.0,2569.66160039272,3963.0,791.5269297040694
16019971100,1.773599594,Bonneville,0.6523,0.741,0.7562,0.5663,0.677,16.47099567099565,1.1772832870483398,48.53000000000003,38.95070971585084,,3328.0,2742.677334924424,3505.0,1876.4099920063468
16019971200,6.528887375,Bonneville,0.9354,0.971,0.9283,0.8028,0.906,24.14664193159347,1.1772832870483398,48.53000000000003,37.71310497573457,,4094.0,2597.114047706724,979.0,627.0593693615369
16019971301,14.98370196,Bonneville,0.6308,0.268,0.2724,0.3691,0.15,46.86647082198249,1.1772832870483398,47.43000000000001,33.679209542793885,,5679.0,2612.633668950774,1357.0,379.011809975964
16019971302,5.598613459,Bonneville,0.62,0.275,0.4121,0.3225,0.082,44.93076472078557,1.1772832870483398,48.71000000000004,35.26072723124977,,4670.0,2502.76568036938,3285.0,834.1351004493414
16019971400,69.83702889,Bonneville,0.3154,0.146,0.4695,0.1612,0.06,58.98039531533216,1.1772832870483398,49.51000000000005,32.65803364130362,,7439.0,2809.4037250453603,6965.0,106.5194226936134
16019971500,773.8089368999999,Bonneville,0.8637,0.243,0.2365,0.129,0.103,28.056248432943505,0.0,55.83000000000004,37.03403320031929,,1527.0,1836.9600305031404,88.0,1.9733553428801196
16021970100,950.4298757,Boundary,0.2365,0.541,0.5017,0.7634,0.58,95.1508743627015,0.0,48.13000000000005,26.88164372174926,,5315.0,1841.128353609644,17449.0,5.592206364604706
16021970200,2359.865085,Boundary,0.2114,0.684,0.724,0.7562,0.777,94.44605132966636,0.0,45.59000000000003,23.746612455414,,5018.0,1629.5526557909518,25697.0,2.1263927467277224
16023970100,5784.853428,Butte,0.6057,0.806,0.8064,0.5985,0.792,8.173604639960793,0.0,62.01000000000005,39.51234871597069,,2904.0,1535.1215457857306,4865.0,0.5020006187095394
16025970100,2794.534581,Camas,0.1792,0.082,0.301,0.0931,0.154,42.80843760255152,0.0,58.09000000000003,34.61569902732557,,1036.0,1459.451908736863,3001.0,0.3707236285583112
16027020100,1.177003551,Canyon,0.7419,0.921,0.8996,0.8494,0.759,11.333932931863012,2.0453310012817383,50.47000000000003,42.11105486355071,,880.0,3029.4544274736213,36608.0,747.6612957134571
16027020200,2.631797801,Canyon,0.9964,0.996,0.9641,0.9856,0.928,53.25569901473095,2.0453310012817383,50.47000000000003,42.1314062026414,,3186.0,2941.7988624520294,116999.0,1210.5793229211686
16027020300,1.922604491,Canyon,0.896,0.956,0.7921,0.8853,0.935,54.82165304317169,2.0453310012817383,50.47000000000003,41.63293973030725,,3318.0,3059.986395992293,131361.0,1725.783964165306
16027020400,3.812266571,Canyon,0.8673,0.913,0.6487,0.9318,0.767,59.09039110983581,2.0453310012817383,50.29000000000002,41.12787634699876,,4480.0,3004.43763372575,169122.0,1175.1539186895964
16027020500,7.735001105,Canyon,0.7849,0.86,0.8387,0.6021,0.741,69.84063232713275,2.0453310012817383,49.49000000000001,40.512257689147845,,10032.0,2938.0014155151894,370156.0,1296.9616763875044
16027020600,7.210968136,Canyon,0.8064,0.77,0.6308,0.9641,0.336,53.32262372994781,2.0453310012817383,50.85000000000002,41.191019505650445,,9618.0,2917.6901359829694,347935.0,1333.801483878863
16027020700,39.56453125,Canyon,0.8458,0.695,0.6057,0.405,0.645,63.55467956795104,2.0453310012817383,50.85000000000002,39.50243997079197,,9876.0,2865.993847062997,352884.0,249.61751568837303
16027020900,58.32751556,Canyon,0.6917,0.34,0.3405,0.3655,0.182,61.03186393465983,2.0453310012817383,49.49000000000001,36.75304663726882,,21766.0,2817.834051789192,773246.0,373.16864589594735
16027021000,39.0690247,Canyon,0.8422,0.853,0.8709,0.8817,0.347,66.14524314888305,2.0453310012817383,50.85000000000002,37.714696524156,,17220.0,2723.137263069491,585067.0,440.7583791053786
16027021100,92.03201991,Canyon,0.5125,0.394,0.8028,0.2007,0.197,79.9547138604321,2.0453310012817383,49.55000000000001,36.14687740245657,,12780.0,3057.48612176912,453112.0,138.8647126565061
16027021200,14.15935087,Canyon,0.9677,0.899,0.6917,0.9426,0.573,59.373792364571706,1.6684579849243164,49.81,39.11644236869809,,5666.0,2794.828176707033,195643.0,400.15958725938407
