COUNTY,FIPS,Overall Vulnerability,Housing Type and Transportation,Socioeconomic Status,Household Composition and Disability,Minority Status and Language,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,Area,PM-2-5,Heatwave,Density_Population,Year
Twin Falls,16083001600,0.6989,0.6484,0.5319,0.6242,0.9297,28.99285459114401,,64.27000000000004,44.015736864009845,0.0,4438.0,4067.724081063078,1816.5887465787532,34626.0,1.0910277864373124,2020
Valley,16085970100,0.4527,0.5978,0.3648,0.5319,0.1648,64.52940229176612,,52.370000000000005,29.63008956803561,1198.4823962999849,3269.0,7479.871905772169,1815.031537201528,5373.0,0.4370395698190144,2020
Valley,16085970200,0.5297,0.7758,0.6022,0.3121,0.0044,72.32056479814902,,47.49000000000001,27.3815349612551,951.3253001783344,3270.0,862.7131412432485,1746.3146461541178,51.0,3.790367671098218,2020
Valley,16085970301,0.1275,0.4879,0.0747,0.033,0.5319,87.22294378736399,,44.190000000000055,30.135463974043297,0.0,2064.0,96.18718692888172,2108.1480986464253,1146.0,21.458159510643217,2020
Valley,16085970302,0.3187,0.4835,0.6044,0.0879,0.033,75.18094261605043,,46.170000000000016,28.07258394403288,0.0,3664.0,1233.081138555841,1881.0614234556904,6271.0,2.971418413139625,2020
Washington,16087970100,0.6286,0.7846,0.6549,0.5275,0.033,35.03968133536944,,62.25000000000006,41.08905998587159,1785.9357988843694,1627.0,2449.301636963396,2382.87784061755,41054.0,0.6642709805302413,2020
Washington,16087970200,0.9582,0.8352,0.8637,0.9956,0.6615,21.62598425826234,,60.690000000000055,44.91176173175054,1294.113463780434,3791.0,490.2458622367885,2737.055042264161,105975.0,7.732854659299396,2020
Washington,16087970300,0.9736,0.8418,0.9473,0.9692,0.8198,31.302457863628547,,62.27000000000004,43.222830748563815,1314.1451508322484,4620.0,876.3785714828326,2458.383972454224,144683.0,5.271694391366689,2020
Ada,16001000100,0.8209,0.8788,0.8345,0.2357,0.697,29.19055361415148,1.6426706314086914,52.29000000000002,42.68548455728944,942.8431715305504,4602.0,4.325363167000001,4087.8229657099246,153965.0,1063.9569031129172,2017
Ada,16001000201,0.0405,0.2795,0.0709,0.0741,0.0505,21.25148735208486,1.6426706314086914,58.370000000000005,44.17188011135552,942.7776714621968,3794.0,14.24785944,3355.724660745842,110693.0,266.2856140585284,2017
Ada,16001000202,0.0169,0.064,0.0068,0.1111,0.3872,18.798873506676674,1.6426706314086914,57.49000000000001,45.182544266532254,960.1739822343238,6397.0,33.74620271,3158.3816701173337,197645.0,189.5620688043926,2017
Ada,16001000302,0.4358,0.7273,0.2669,0.1515,0.6296,80.81895551162727,1.6426706314086914,50.950000000000045,42.080213087155286,960.4703547358516,3979.0,2.089785544,3726.929356025237,147819.0,1904.0231240110445,2017
Ada,16001000303,0.3007,0.5623,0.1959,0.5084,0.2323,68.53705359655319,1.6426706314086914,49.79000000000002,41.56452450703156,960.4703547358514,2417.0,2.042110892,3798.786641542714,96727.0,1183.579211818826,2017
Ada,16001000304,0.1554,0.0976,0.2568,0.1987,0.6094,73.99386317074492,1.6426706314086914,53.93000000000001,43.40507119180385,959.7421914264236,7470.0,4.100172308,3600.3145274225208,293052.0,1821.8746527859332,2017
Ada,16001000400,0.5777,0.798,0.4155,0.1582,0.6397,65.26489437955894,1.6426706314086914,50.81,41.3381062795598,960.4703547358516,7086.0,3.87554219,3993.4880864575807,250585.0,1828.3893330548412,2017
Ada,16001000500,0.1993,0.3367,0.2534,0.2424,0.2155,87.91488436521513,1.6426706314086914,51.63000000000005,41.92348672803307,960.4703547358516,6893.0,3.100690228,3914.2777382694367,242507.0,2223.0534149314576,2017
Ada,16001000600,0.0236,0.1448,0.0203,0.037,0.3805,92.28645980928688,1.6426706314086914,51.170000000000016,42.04664170220077,956.3515400702762,6459.0,2.081942804,3974.9311987003366,185152.0,3102.390703332693,2017
Ada,16001000701,0.098,0.6801,0.0169,0.0943,0.0875,76.69252613568159,1.6426706314086914,52.650000000000034,42.576055993805305,933.0510683357728,5445.0,2.852417586,3932.7867537726142,174090.0,1908.9070361663375,2017
Ada,16001000702,0.0135,0.0438,0.0034,0.0673,0.4545,28.32397576502969,1.6426706314086914,59.31,44.28259202049837,932.9225554211058,3857.0,16.520812720000002,3239.6489358035187,106968.0,233.46309079157697,2017
Ada,16001000802,0.1149,0.1919,0.0777,0.165,0.5623,82.64207831317061,1.6426706314086914,50.99000000000001,42.57443911580141,933.0510683357718,6389.0,2.804452323,3657.872828752832,235807.0,2278.1631720397763,2017
Ada,16001000803,0.0439,0.1246,0.0676,0.0303,0.5185,82.92714391683423,1.6426706314086914,52.450000000000045,42.40720313753568,932.9306073864544,5112.0,2.378081309,3472.1410905171947,214915.0,2149.632134382164,2017
Ada,16001000804,0.277,0.5084,0.4122,0.0202,0.4848,69.67380094837957,1.6426706314086914,50.410000000000025,41.92473774601884,933.0510683357728,6515.0,3.119933892,3864.049885777328,214652.0,2088.185271074327,2017
Ada,16001000805,0.0,0.0236,0.0135,0.0471,0.0572,84.10899666973276,1.6426706314086914,50.410000000000025,41.662802635373566,932.9454788073572,3660.0,2.893388456,3527.418964146444,157739.0,1264.9528591331327,2017
Ada,16001000900,0.6419,0.835,0.8682,0.0101,0.734,58.05455327659404,1.6426706314086914,50.670000000000016,42.00487566067057,933.0510683357728,6741.0,2.6549532190000003,3859.304074841029,225310.0,2539.027788421457,2017
Ada,16001001000,0.4324,0.7811,0.3615,0.0337,0.6498,79.11036409397413,1.6426706314086914,52.410000000000025,42.341311088070405,946.4505283640718,7000.0,4.430578601,3877.900242708268,280686.0,1579.9290861062868,2017
Ada,16001001100,0.9595,0.9057,0.9865,0.7609,0.7306,31.85080345072872,1.6426706314086914,50.81,42.01244947630732,960.4703547358516,4867.0,5.589346956,3904.765438182532,195345.0,870.7636219962009,2017
Ada,16001001201,0.2095,0.2323,0.2838,0.4781,0.2694,83.10323110788549,1.6426706314086914,51.47000000000003,42.520838407341856,960.4703547358516,3967.0,2.129131059,3879.1476164304686,175325.0,1863.2014141314537,2017
Ada,16001001202,0.7196,0.8687,0.5574,0.4074,0.4949,51.52960819182712,1.6426706314086914,53.21000000000004,43.66902580747758,952.2661350118518,7489.0,3.313330952,3858.75858313736,295157.0,2260.263193895398,2017
Ada,16001001400,0.6622,0.7138,0.4899,0.4108,0.7205,64.2478385443576,1.6426706314086914,53.55000000000001,43.48325283001465,937.2591648122062,6270.0,2.6458269870000004,3680.120293538824,244456.0,2369.769463690181,2017
Ada,16001001500,0.0878,0.2357,0.223,0.0438,0.2626,74.46683369796018,1.6426706314086914,51.25000000000006,42.12689172186286,933.0510683357728,4082.0,2.541614243,3717.8141800922303,153081.0,1606.0659131268492,2017
Ada,16001001600,0.4797,0.3973,0.6993,0.1313,0.5993,60.53028934311834,1.6426706314086914,51.51000000000005,42.92574922274448,933.0510683357728,4935.0,3.127048829,3576.676540294351,186356.0,1578.165314923517,2017
Ada,16001001700,0.4865,0.2121,0.8108,0.0808,0.8384,69.40309278986437,1.6426706314086914,50.93000000000001,42.24897085886138,933.0510683357728,6767.0,2.071692547,3646.341812832732,261142.0,3266.411326236238,2017
Ada,16001001800,0.3108,0.2088,0.2736,0.7879,0.4983,69.38521809329953,1.6426706314086914,53.01000000000005,43.35190667649062,906.302734193614,5318.0,3.612584676,3525.788654375368,201369.0,1472.0762215844595,2017
Ada,16001001900,0.6284,0.3401,0.5912,0.6768,0.7374,61.495238732410094,1.6426706314086914,53.01000000000005,44.33364866214847,849.5949028605534,5981.0,2.864458147,3567.9167154141137,229848.0,2088.003975992462,2017
Ada,16001002000,0.9358,0.9832,0.8074,0.3636,0.9596,27.46786089654445,1.6426706314086914,54.07000000000005,44.4297128856311,913.0074327820996,6836.0,4.4535494060000005,3734.626246742981,272662.0,1534.955465137597,2017
Ada,16001002100,0.0304,0.0303,0.2196,0.101,0.1145,6.728691113622847,1.6426706314086914,62.29000000000002,46.7622048056148,888.1901477889305,2198.0,46.60123746,3267.4266365524604,85732.0,47.16612948071701,2017
Ada,16001002221,0.1081,0.1279,0.1216,0.0842,0.6364,72.63876657498331,1.6426706314086914,51.83000000000004,41.891986612024056,849.2900226822013,10211.0,9.187678865,3255.0694840855813,401915.0,1111.3797238710954,2017
Ada,16001002222,0.0676,0.0067,0.2061,0.0976,0.6667,72.20727951488105,0.0,50.190000000000055,41.52610329370602,848.5101918828962,5953.0,5.24260658,3201.3571064722364,231678.0,1135.5038584642373,2017
Ada,16001002223,0.0507,0.0135,0.0507,0.4444,0.4478,66.99819356180207,1.6426706314086914,51.670000000000016,42.7998658564976,849.9248888045549,4952.0,3.933142582,3335.047980767186,193999.0,1259.044109578634,2017
Ada,16001002224,0.2568,0.3098,0.152,0.4747,0.5286,45.27834655812833,1.6426706314086914,52.97000000000003,43.13430287865824,849.8515636478382,6580.0,7.349918778,3398.718716308268,260806.0,895.2479882764767,2017
Ada,16001002302,0.8784,0.9562,0.723,0.3737,0.8822,33.84034466024024,1.6426706314086914,54.07000000000005,44.197335380372905,875.0874169156971,9415.0,5.926935696999999,3722.869404290268,379823.0,1588.5105695959437,2017
Ada,16001002310,0.6926,0.5421,0.4324,0.7542,0.8519,37.24685761296846,1.6426706314086914,52.81,44.00106537303627,849.9248888045549,11039.0,6.588769965,3560.670367641459,427457.0,1675.4265300867885,2017
Ada,16001002312,0.777,0.9158,0.3682,0.8552,0.7441,49.14621863230363,1.6426706314086914,52.81,44.0274730922479,849.9248888045549,6265.0,2.605587752,3679.0540019666014,244126.0,2404.4479005518447,2017
Ada,16001002313,0.4459,0.6869,0.2331,0.1616,0.7912,42.15092587419078,1.6426706314086914,53.370000000000005,44.22854946831966,849.9248888045549,4610.0,3.978684313,3585.61030113428,177223.0,1158.6744856678454,2017
Ada,16001002410,0.2804,0.4613,0.0405,0.7239,0.5488,68.91906729751867,1.6426706314086914,51.49000000000001,42.210290727435655,954.3760595826724,8298.0,4.604356258999999,3837.079215418202,355663.0,1802.20633096758,2017
Ada,16001002411,0.1047,0.1313,0.1588,0.1448,0.4108,70.7355354352357,1.6426706314086914,51.49000000000001,43.11897409048487,879.7164902545516,6141.0,2.611137027,3820.892122043772,246734.0,2351.8489977737963,2017
Ada,16001002412,0.2703,0.3805,0.1318,0.6498,0.3636,50.03034034821076,1.6426706314086914,50.25000000000006,39.017153562715656,914.3530682062508,3890.0,7.566992917,3635.006274863696,162686.0,514.0747510494862,2017
Ada,16001002413,0.5473,0.5926,0.4392,0.2492,0.7172,69.74343831545944,1.6426706314086914,51.370000000000005,42.54273689780866,853.4347038301714,9625.0,4.937994221,3752.2819862289552,390092.0,1949.171985472844,2017
Ada,16001010100,0.0101,0.0168,0.0101,0.1549,0.2458,23.65504807586204,1.6426706314086914,59.97000000000003,43.846416294060695,920.8907604705248,6906.0,242.9367491,2568.6061116190217,223190.0,28.42715244023161,2017
Ada,16001010201,0.0068,0.0202,0.027,0.0909,0.1751,23.549652217810564,0.0,61.59000000000003,46.07698484585772,875.68046975712,11059.0,213.9689593,2859.895924478644,474853.0,51.68506701242809,2017
Ada,16001010221,0.1486,0.6397,0.0541,0.0875,0.2862,83.66935019380907,1.6426706314086914,48.71000000000004,38.46394454130821,866.0832522859839,7218.0,23.80438047,3284.860576561678,277788.0,303.221501987697,2017
Ada,16001010223,0.0372,0.0842,0.0236,0.1785,0.4007,67.18500619924656,1.6426706314086914,53.93000000000001,41.6467905646725,936.7417640916684,7408.0,6.763448505,3503.680633130471,280978.0,1095.2992389198355,2017
Ada,16001010224,0.0034,0.0,0.0,0.064,0.3434,89.79449789673069,1.6426706314086914,51.690000000000055,39.93843077346059,912.7339906096454,5069.0,4.791337322,3226.5581405328785,192524.0,1057.9509768024636,2017
Ada,16001010225,0.1757,0.2222,0.2027,0.4478,0.2963,61.37220573628327,1.6426706314086914,50.410000000000025,40.43190646872607,899.2261303186009,9679.0,11.97693609,3260.563898888996,368257.0,808.1365657516837,2017
Ada,16001010313,0.0642,0.0943,0.0372,0.1886,0.4747,61.923806704428095,1.6426706314086914,52.05000000000001,40.48443031811183,799.2175479966324,22686.0,60.09637577,3211.720499081883,818354.0,377.49364598663215,2017
Ada,16001010321,0.6014,0.7542,0.2905,0.6061,0.6296,30.424752233470613,1.6426706314086914,53.410000000000025,44.30103769594115,848.8240433471327,8315.0,12.91176752,3465.283610727502,311378.0,643.9861922173146,2017
Ada,16001010322,0.6824,0.4916,0.75,0.5556,0.5791,37.287749667480256,1.6426706314086914,53.05000000000001,43.79042695133926,801.9235148009433,8094.0,4.602978784,3359.253744979193,288473.0,1758.4265276509254,2017
Ada,16001010331,0.0709,0.1987,0.098,0.1077,0.2593,64.7169048631973,1.6426706314086914,51.670000000000016,41.10940552646534,859.6940425716814,23046.0,22.63406146,3364.5962620407263,892529.0,1018.1999390930343,2017
Ada,16001010332,0.1182,0.0606,0.1757,0.3468,0.4646,59.86669691592537,1.6426706314086914,52.190000000000055,43.47053813652104,862.1112282087965,13619.0,7.755566138,3395.259735961533,525798.0,1756.02912252542,2017
Ada,16001010333,0.2669,0.4377,0.125,0.4242,0.468,50.53134194144403,1.6426706314086914,51.97000000000003,43.5756862245231,857.6506475473094,12713.0,7.679194602,3498.3263844963326,486324.0,1655.5121544502829,2017
Ada,16001010334,0.1655,0.303,0.1385,0.4209,0.202,67.884747322696,1.6426706314086914,51.81,40.130825889308646,774.5449067902929,7237.0,13.33404567,3266.795400891504,252709.0,542.746003659068,2017
Ada,16001010335,0.0811,0.138,0.0642,0.202,0.3704,74.79508724238545,1.6426706314086914,52.190000000000055,38.14815544456648,823.2654918333411,23767.0,49.8804514,3363.263207398975,912930.0,476.4792485418446,2017
Ada,16001010401,0.3311,0.2593,0.5372,0.532,0.229,74.88502886625187,0.0,49.690000000000055,38.5397793933326,795.1205854963544,22381.0,99.61506254,3255.124614185855,803734.0,224.67485769045223,2017
Ada,16001010402,0.0946,0.0269,0.2264,0.1751,0.596,63.87138050239894,0.0,53.49000000000001,41.32389902238509,846.5280128956584,12740.0,13.54936002,3175.7059844407804,462438.0,940.2658119051148,2017
Ada,16001010501,0.3784,0.4074,0.8041,0.0,0.7138,10.554766774146133,0.0,67.17000000000002,48.6717411612136,842.8977164514888,8800.0,1028.021226,2465.737584919981,279506.0,8.560134535587887,2017
Ada,16001010503,0.2027,0.4242,0.0946,0.0404,0.7811,1.538324340627405,1.6426706314086914,66.09000000000003,49.9812315003633,890.218999883938,4617.0,664.2434073,2447.5858758651084,168130.0,6.950765260534638,2017
Ada,16001010504,0.2297,0.2761,0.1149,0.3165,0.6465,49.75875938731944,1.6426706314086914,55.150000000000034,42.74997553552142,919.9797454567254,7564.0,7.672035297,3315.1631848222046,300156.0,985.9183003182682,2017
Adams,16003950100,0.3953,0.2626,0.527,0.5354,0.4613,90.50374831396216,0.0,48.870000000000005,31.129951508577268,1217.3777361178047,1878.0,1019.224408,2130.4051046766717,19207.0,1.8425775376446831,2017
